;tamanho_arranjo;rodada;min;max;chave;presente;metodo;comparacoes;tempo;posicao;cenario
601;200000;85;214;19999919;1895178.0;True;Sequencial;18917.0;0.013141835000169522;18916.0;Aleatório
602;200000;85;214;19999919;1895178.0;True;Por saltos;185.0;7.138799992389977e-05;18916.0;Aleatório
603;200000;85;214;19999919;1895178.0;True;Binária;16.0;1.2784999853465706e-05;18916.0;Aleatório
604;200000;86;214;19999919;3926282.0;False;Sequencial;200000.0;0.05582720300026267;;Aleatório
605;200000;86;214;19999919;3926282.0;False;Por saltos;536.0;0.00022637099982603104;;Aleatório
606;200000;86;214;19999919;3926282.0;False;Binária;18.0;2.189799988627783e-05;;Aleatório
607;200000;87;214;19999919;1513905.0;True;Sequencial;15131.0;0.012536240000372345;15130.0;Aleatório
608;200000;87;214;19999919;1513905.0;True;Por saltos;413.0;7.841500018912484e-05;15130.0;Aleatório
609;200000;87;214;19999919;1513905.0;True;Binária;18.0;1.2402000265865354e-05;15130.0;Aleatório
610;200000;88;214;19999919;17693420.0;False;Sequencial;200000.0;0.06088415700014593;;Aleatório
611;200000;88;214;19999919;17693420.0;False;Por saltos;844.0;0.0003363139999237319;;Aleatório
612;200000;88;214;19999919;17693420.0;False;Binária;18.0;2.254900027764961e-05;;Aleatório
613;200000;89;214;19999919;4141755.0;False;Sequencial;200000.0;0.06207766800025638;;Aleatório
614;200000;89;214;19999919;4141755.0;False;Por saltos;541.0;0.000159978000283445;;Aleatório
615;200000;89;214;19999919;4141755.0;False;Binária;18.0;2.0032000065839384e-05;;Aleatório
616;200000;90;214;19999919;6450863.0;False;Sequencial;200000.0;0.06317035099982604;;Aleatório
617;200000;90;214;19999919;6450863.0;False;Por saltos;593.0;0.00018244000011691242;;Aleatório
618;200000;90;214;19999919;6450863.0;False;Binária;18.0;2.0994999886170262e-05;;Aleatório
619;200000;91;214;19999919;1145360.0;False;Sequencial;200000.0;0.0627887290002036;;Aleatório
620;200000;91;214;19999919;1145360.0;False;Por saltos;473.0;0.00012058699985573185;;Aleatório
621;200000;91;214;19999919;1145360.0;False;Binária;18.0;2.2460999844042817e-05;;Aleatório
622;200000;92;214;19999919;17314919.0;True;Sequencial;173345.0;0.05697949900013555;173344.0;Aleatório
623;200000;92;214;19999919;17314919.0;True;Por saltos;743.0;0.0003148300002067117;173344.0;Aleatório
624;200000;92;214;19999919;17314919.0;True;Binária;15.0;1.4228000054572476e-05;173344.0;Aleatório
625;200000;93;214;19999919;7400999.0;True;Sequencial;74281.0;0.0311772629997904;74280.0;Aleatório
626;200000;93;214;19999919;7400999.0;True;Por saltos;245.0;0.00013313199997355696;74280.0;Aleatório
627;200000;93;214;19999919;7400999.0;True;Binária;16.0;1.7707000097288983e-05;74280.0;Aleatório
628;200000;94;214;19999919;18905646.0;True;Sequencial;189201.0;0.06397277399992163;189200.0;Aleatório
629;200000;94;214;19999919;18905646.0;True;Por saltos;543.0;0.0003038250001736742;189200.0;Aleatório
630;200000;94;214;19999919;18905646.0;True;Binária;15.0;1.7485000171291176e-05;189200.0;Aleatório
631;200000;95;214;19999919;9277978.0;False;Sequencial;200000.0;0.06424286799983747;;Aleatório
632;200000;95;214;19999919;9277978.0;False;Por saltos;656.0;0.00024397499964834424;;Aleatório
634;200000;96;214;19999919;9649960.0;True;Sequencial;96906.0;0.03480663899972569;96905.0;Aleatório
635;200000;96;214;19999919;9649960.0;True;Por saltos;570.0;0.00018457300029695034;96905.0;Aleatório
636;200000;96;214;19999919;9649960.0;True;Binária;17.0;1.5951000023051165e-05;96905.0;Aleatório
637;200000;97;214;19999919;10000508.0;False;Sequencial;200000.0;0.06266949500013652;;Aleatório
638;200000;97;214;19999919;10000508.0;False;Por saltos;672.0;0.00025634099984017666;;Aleatório
639;200000;97;214;19999919;10000508.0;False;Binária;17.0;1.7218999801116297e-05;;Aleatório
640;200000;98;214;19999919;13968819.0;True;Sequencial;139939.0;0.044627119000324456;139938.0;Aleatório
642;200000;98;214;19999919;13968819.0;True;Binária;18.0;1.859299982243101e-05;139938.0;Aleatório
643;200000;99;214;19999919;11588935.0;False;Sequencial;200000.0;0.06348450499990577;;Aleatório
644;200000;99;214;19999919;11588935.0;False;Por saltos;707.0;0.00025352600005135173;;Aleatório
645;200000;99;214;19999919;11588935.0;False;Binária;17.0;1.8731000182015123e-05;;Aleatório
646;200000;100;214;19999919;3801621.0;True;Sequencial;38172.0;0.017756563000148162;38171.0;Aleatório
647;200000;100;214;19999919;3801621.0;True;Por saltos;262.0;8.881000030669384e-05;38171.0;Aleatório
648;200000;100;214;19999919;3801621.0;True;Binária;18.0;1.7264999769395217e-05;38171.0;Aleatório
649;200000;101;214;19999919;1578536.0;True;Sequencial;15753.0;0.012337031999777537;15752.0;Aleatório
650;200000;101;214;19999919;1578536.0;True;Por saltos;143.0;6.15720000496367e-05;15752.0;Aleatório
651;200000;101;214;19999919;1578536.0;True;Binária;17.0;1.2336000054347096e-05;15752.0;Aleatório
652;300000;0;46;29999926;;;TimSort;;0.11685287000000244;;Ordenação
654;300000;0;46;29999926;;;TimSort;;0.11962079200020526;;Ordenação
656;300000;0;46;29999926;;;TimSort;;0.11960640400002376;;Ordenação
657;300000;0;46;29999926;29999926.0;True;Sequencial;300000.0;0.09333032199992886;299999.0;Pior Caso
658;300000;0;46;29999926;29999926.0;True;Por saltos;1096.0;0.00044322999974610866;299999.0;Pior Caso
659;300000;0;46;29999926;29999926.0;True;Binária;19.0;1.837899981183e-05;299999.0;Pior Caso
660;300000;1;46;29999926;29999926.0;True;Sequencial;300000.0;0.11011249700004555;299999.0;Pior Caso
661;300000;1;46;29999926;29999926.0;True;Por saltos;1096.0;0.0006579880000572302;299999.0;Pior Caso
662;300000;1;46;29999926;29999926.0;True;Binária;19.0;2.2587999865208985e-05;299999.0;Pior Caso
663;300000;2;46;29999926;29999926.0;True;Sequencial;300000.0;0.12063462300011452;299999.0;Pior Caso
670;300000;4;46;29999926;29999926.0;True;Por saltos;1096.0;0.0006950390002202766;299999.0;Pior Caso
671;300000;4;46;29999926;29999926.0;True;Binária;19.0;2.2695000097883167e-05;299999.0;Pior Caso
672;300000;0;46;29999926;12363393.0;False;Sequencial;300000.0;0.14707316100020762;;Aleatório
673;300000;0;46;29999926;12363393.0;False;Por saltos;774.0;0.00041007700019690674;;Aleatório
674;300000;0;46;29999926;12363393.0;False;Binária;18.0;3.081099976043333e-05;;Aleatório
675;300000;1;46;29999926;8977811.0;True;Sequencial;89513.0;0.06285878000016965;89512.0;Aleatório
676;300000;1;46;29999926;8977811.0;True;Por saltos;515.0;0.0003006820002156019;89512.0;Aleatório
677;300000;1;46;29999926;8977811.0;True;Binária;18.0;2.8218999887030805e-05;89512.0;Aleatório
678;300000;2;46;29999926;6510169.0;False;Sequencial;300000.0;0.14537566899980447;;Aleatório
679;300000;2;46;29999926;6510169.0;False;Por saltos;666.0;0.0003309930002615147;;Aleatório
680;300000;2;46;29999926;6510169.0;False;Binária;18.0;2.875600011975621e-05;;Aleatório
681;300000;3;46;29999926;3680316.0;True;Sequencial;36768.0;0.036106917999859434;36767.0;Aleatório
682;300000;3;46;29999926;3680316.0;True;Por saltos;186.0;0.00012150400016253116;36767.0;Aleatório
684;300000;4;46;29999926;1627676.0;True;Sequencial;16184.0;0.022044634999929258;16183.0;Aleatório
685;300000;4;46;29999926;1627676.0;True;Por saltos;350.0;0.00012659899994105217;16183.0;Aleatório
686;300000;4;46;29999926;1627676.0;True;Binária;18.0;2.072000006592134e-05;16183.0;Aleatório
687;300000;5;46;29999926;12529079.0;False;Sequencial;300000.0;0.14736425499995676;;Aleatório
688;300000;5;46;29999926;12529079.0;False;Por saltos;777.0;0.0004168589998698735;;Aleatório
689;300000;5;46;29999926;12529079.0;False;Binária;19.0;2.504499980204855e-05;;Aleatório
690;300000;6;46;29999926;22184352.0;True;Sequencial;222182.0;0.09918388699998104;222181.0;Aleatório
691;300000;6;46;29999926;22184352.0;True;Por saltos;506.0;0.0005129149999447691;222181.0;Aleatório
692;300000;6;46;29999926;22184352.0;True;Binária;18.0;2.703299969653017e-05;222181.0;Aleatório
694;300000;7;46;29999926;21549818.0;False;Por saltos;942.0;0.0005845480000061798;;Aleatório
695;300000;7;46;29999926;21549818.0;False;Binária;18.0;2.6290999812772498e-05;;Aleatório
696;300000;8;46;29999926;12738635.0;True;Sequencial;127683.0;0.08868325599996751;127682.0;Aleatório
697;300000;8;46;29999926;12738635.0;True;Por saltos;465.0;0.0003274189998592192;127682.0;Aleatório
698;300000;8;46;29999926;12738635.0;True;Binária;18.0;2.6887999865721213e-05;127682.0;Aleatório
700;300000;9;46;29999926;7837437.0;False;Por saltos;691.0;0.0003150020002067322;;Aleatório
701;300000;9;46;29999926;7837437.0;False;Binária;18.0;2.943800018329057e-05;;Aleatório
702;300000;10;46;29999926;25751031.0;False;Sequencial;300000.0;0.15069183500008876;;Aleatório
704;300000;10;46;29999926;25751031.0;False;Binária;18.0;3.0791999961365946e-05;;Aleatório
705;300000;11;46;29999926;24949792.0;True;Sequencial;249822.0;0.15705851400025495;249821.0;Aleatório
707;300000;11;46;29999926;24949792.0;True;Binária;19.0;3.3678999898256734e-05;249821.0;Aleatório
708;300000;12;46;29999926;16422757.0;True;Sequencial;164254.0;0.08656809200010684;164253.0;Aleatório
709;300000;12;46;29999926;16422757.0;True;Por saltos;454.0;0.00034929399998873123;164253.0;Aleatório
710;300000;12;46;29999926;16422757.0;True;Binária;18.0;2.6236999929096783e-05;164253.0;Aleatório
711;300000;13;46;29999926;4760333.0;True;Sequencial;47615.0;0.044603978999930405;47614.0;Aleatório
712;300000;13;46;29999926;4760333.0;True;Por saltos;113.0;0.00014718500005983515;47614.0;Aleatório
713;300000;13;46;29999926;4760333.0;True;Binária;15.0;2.0553000013023848e-05;47614.0;Aleatório
714;300000;14;46;29999926;16555812.0;False;Sequencial;300000.0;0.15214169499995478;;Aleatório
715;300000;14;46;29999926;16555812.0;False;Por saltos;850.0;0.0004817099998035701;;Aleatório
716;300000;14;46;29999926;16555812.0;False;Binária;18.0;3.0036000225663884e-05;;Aleatório
717;300000;15;46;29999926;16372218.0;False;Sequencial;300000.0;0.12013209499991717;;Aleatório
718;300000;15;46;29999926;16372218.0;False;Por saltos;847.0;0.00047020400006658747;;Aleatório
720;300000;16;46;29999926;15560813.0;True;Sequencial;155743.0;0.07058370799995828;155742.0;Aleatório
721;300000;16;46;29999926;15560813.0;True;Por saltos;679.0;0.00041396799997528433;155742.0;Aleatório
722;300000;16;46;29999926;15560813.0;True;Binária;16.0;2.383499986535753e-05;155742.0;Aleatório
723;300000;17;46;29999926;26734010.0;True;Sequencial;267625.0;0.1201646989998153;267624.0;Aleatório
724;300000;17;46;29999926;26734010.0;True;Por saltos;631.0;0.0005515990001185855;267624.0;Aleatório
725;300000;17;46;29999926;26734010.0;True;Binária;19.0;2.6058000003104098e-05;267624.0;Aleatório
726;300000;18;46;29999926;24283993.0;True;Sequencial;243144.0;0.10661533100028464;243143.0;Aleatório
727;300000;18;46;29999926;24283993.0;True;Por saltos;720.0;0.0005315769999469921;243143.0;Aleatório
728;300000;18;46;29999926;24283993.0;True;Binária;19.0;2.31849999181577e-05;243143.0;Aleatório
729;300000;19;46;29999926;4528404.0;False;Sequencial;300000.0;0.1191010269999424;;Aleatório
730;300000;19;46;29999926;4528404.0;False;Por saltos;630.0;0.00023116000011214055;;Aleatório
731;300000;19;46;29999926;4528404.0;False;Binária;18.0;2.254899982290226e-05;;Aleatório
732;300000;20;46;29999926;27026949.0;False;Sequencial;300000.0;0.09202447000006941;;Aleatório
733;300000;20;46;29999926;27026949.0;False;Por saltos;1042.0;0.00040339899987884564;;Aleatório
734;300000;20;46;29999926;27026949.0;False;Binária;18.0;2.5236000055883778e-05;;Aleatório
735;300000;21;46;29999926;27757351.0;False;Sequencial;300000.0;0.08960385699992912;;Aleatório
736;300000;21;46;29999926;27757351.0;False;Por saltos;1055.0;0.0004002480000053765;;Aleatório
737;300000;21;46;29999926;27757351.0;False;Binária;18.0;1.8462999832991045e-05;;Aleatório
738;300000;22;46;29999926;3548144.0;True;Sequencial;35457.0;0.024591813999904844;35456.0;Aleatório
739;300000;22;46;29999926;3548144.0;True;Por saltos;513.0;9.817799991651555e-05;35456.0;Aleatório
740;300000;22;46;29999926;3548144.0;True;Binária;19.0;1.5703999906691024e-05;35456.0;Aleatório
741;300000;23;46;29999926;7821062.0;False;Sequencial;300000.0;0.08916709200002515;;Aleatório
742;300000;23;46;29999926;7821062.0;False;Por saltos;690.0;0.0002128750002157176;;Aleatório
743;300000;23;46;29999926;7821062.0;False;Binária;18.0;2.154300000256626e-05;;Aleatório
744;300000;24;46;29999926;3890953.0;True;Sequencial;38934.0;0.025287158000082854;38933.0;Aleatório
745;300000;24;46;29999926;3890953.0;True;Por saltos;168.0;8.412099987253896e-05;38933.0;Aleatório
746;300000;24;46;29999926;3890953.0;True;Binária;18.0;1.5336000160459662e-05;38933.0;Aleatório
747;300000;25;46;29999926;8976961.0;False;Sequencial;300000.0;0.08984329900022203;;Aleatório
748;300000;25;46;29999926;8976961.0;False;Por saltos;711.0;0.0002383800001553027;;Aleatório
749;300000;25;46;29999926;8976961.0;False;Binária;18.0;2.0633000076486496e-05;;Aleatório
750;300000;26;46;29999926;23746886.0;True;Sequencial;237789.0;0.07799257699980444;237788.0;Aleatório
751;300000;26;46;29999926;23746886.0;True;Por saltos;825.0;0.00035651700000016717;237788.0;Aleatório
752;300000;26;46;29999926;23746886.0;True;Binária;18.0;2.4268000288429903e-05;237788.0;Aleatório
753;300000;27;46;29999926;22645803.0;True;Sequencial;226746.0;0.0833208089998152;226745.0;Aleatório
754;300000;27;46;29999926;22645803.0;True;Por saltos;702.0;0.00034692199960772996;226745.0;Aleatório
755;300000;27;46;29999926;22645803.0;True;Binária;19.0;1.8791999991663033e-05;226745.0;Aleatório
756;300000;28;46;29999926;23895902.0;True;Sequencial;239259.0;0.08268771100028971;239258.0;Aleatório
757;300000;28;46;29999926;23895902.0;True;Por saltos;657.0;0.00032674500016582897;239258.0;Aleatório
758;300000;28;46;29999926;23895902.0;True;Binária;17.0;1.743100028761546e-05;239258.0;Aleatório
759;300000;29;46;29999926;13088896.0;True;Sequencial;131042.0;0.050100761000066996;131041.0;Aleatório
760;300000;29;46;29999926;13088896.0;True;Por saltos;548.0;0.00020027500022479217;131041.0;Aleatório
761;300000;29;46;29999926;13088896.0;True;Binária;18.0;1.8569999610917876e-05;131041.0;Aleatório
762;300000;30;46;29999926;27907679.0;True;Sequencial;279078.0;0.08888228299974799;279077.0;Aleatório
763;300000;30;46;29999926;27907679.0;True;Por saltos;618.0;0.00036803900002269074;279077.0;Aleatório
764;300000;30;46;29999926;27907679.0;True;Binária;19.0;1.8403000012767734e-05;279077.0;Aleatório
765;300000;31;46;29999926;1336055.0;True;Sequencial;13244.0;0.019636859000002005;13243.0;Aleatório
766;300000;31;46;29999926;1336055.0;True;Por saltos;140.0;6.73060003464343e-05;13243.0;Aleatório
767;300000;31;46;29999926;1336055.0;True;Binária;18.0;1.1892000202351483e-05;13243.0;Aleatório
768;300000;32;46;29999926;24662500.0;True;Sequencial;246964.0;0.0768435079999108;246963.0;Aleatório
769;300000;32;46;29999926;24662500.0;True;Por saltos;718.0;0.00034264999976585386;246963.0;Aleatório
770;300000;32;46;29999926;24662500.0;True;Binária;17.0;1.4421000287256902e-05;246963.0;Aleatório
771;300000;33;46;29999926;11704395.0;False;Sequencial;300000.0;0.09228320900001563;;Aleatório
772;300000;33;46;29999926;11704395.0;False;Por saltos;762.0;0.00025955099999919184;;Aleatório
773;300000;33;46;29999926;11704395.0;False;Binária;18.0;1.9162999706168193e-05;;Aleatório
774;300000;34;46;29999926;17723306.0;True;Sequencial;177246.0;0.05996087499988789;177245.0;Aleatório
775;300000;34;46;29999926;17723306.0;True;Por saltos;342.0;0.0002625249999255175;177245.0;Aleatório
776;300000;34;46;29999926;17723306.0;True;Binária;10.0;1.56639998749597e-05;177245.0;Aleatório
777;300000;35;46;29999926;1716326.0;True;Sequencial;17081.0;0.020455860999845754;17080.0;Aleatório
778;300000;35;46;29999926;1716326.0;True;Por saltos;155.0;6.527200002892641e-05;17080.0;Aleatório
779;300000;35;46;29999926;1716326.0;True;Binária;18.0;1.4503999864245998e-05;17080.0;Aleatório
780;300000;36;46;29999926;4882174.0;False;Sequencial;300000.0;0.09194189400022879;;Aleatório
781;300000;36;46;29999926;4882174.0;False;Por saltos;637.0;0.0002523749999454594;;Aleatório
782;300000;36;46;29999926;4882174.0;False;Binária;18.0;1.9718999737960985e-05;;Aleatório
783;300000;37;46;29999926;6216431.0;True;Sequencial;62079.0;0.03309465599977557;62078.0;Aleatório
784;300000;37;46;29999926;6216431.0;True;Por saltos;381.0;0.00012994400003663031;62078.0;Aleatório
785;300000;37;46;29999926;6216431.0;True;Binária;18.0;1.9049999991693767e-05;62078.0;Aleatório
786;300000;38;46;29999926;14202033.0;False;Sequencial;300000.0;0.09001241400028448;;Aleatório
787;300000;38;46;29999926;14202033.0;False;Por saltos;807.0;0.00029357199991864036;;Aleatório
788;300000;38;46;29999926;14202033.0;False;Binária;18.0;2.1011000171711203e-05;;Aleatório
789;300000;39;46;29999926;4604847.0;True;Sequencial;46038.0;0.02835293799989813;46037.0;Aleatório
790;300000;39;46;29999926;4604847.0;True;Por saltos;174.0;9.699399970486411e-05;46037.0;Aleatório
791;300000;39;46;29999926;4604847.0;True;Binária;17.0;1.6834000234666746e-05;46037.0;Aleatório
792;300000;40;46;29999926;16216822.0;True;Sequencial;162249.0;0.05725695299997824;162248.0;Aleatório
793;300000;40;46;29999926;16216822.0;True;Por saltos;633.0;0.00026822700010598055;162248.0;Aleatório
794;300000;40;46;29999926;16216822.0;True;Binária;18.0;1.8762000308925053e-05;162248.0;Aleatório
795;300000;41;46;29999926;29976963.0;True;Sequencial;299788.0;0.08924268300006588;299787.0;Aleatório
796;300000;41;46;29999926;29976963.0;True;Por saltos;884.0;0.00038470699973913725;299787.0;Aleatório
797;300000;41;46;29999926;29976963.0;True;Binária;18.0;1.7348000255879015e-05;299787.0;Aleatório
798;300000;42;46;29999926;2619250.0;False;Sequencial;300000.0;0.08965247699961765;;Aleatório
799;300000;42;46;29999926;2619250.0;False;Por saltos;595.0;0.00014607499997509876;;Aleatório
800;300000;42;46;29999926;2619250.0;False;Binária;19.0;2.0774999939021654e-05;;Aleatório
801;300000;43;46;29999926;13851596.0;True;Sequencial;138537.0;0.0513065430000097;138536.0;Aleatório
802;300000;43;46;29999926;13851596.0;True;Por saltos;399.0;0.00021188099981372943;138536.0;Aleatório
803;300000;43;46;29999926;13851596.0;True;Binária;13.0;2.29560000661877e-05;138536.0;Aleatório
804;300000;44;46;29999926;28662889.0;False;Sequencial;300000.0;0.09136642400017081;;Aleatório
805;300000;44;46;29999926;28662889.0;False;Por saltos;1072.0;0.00041179100026056403;;Aleatório
806;300000;44;46;29999926;28662889.0;False;Binária;18.0;1.9581999822548823e-05;;Aleatório
807;300000;45;46;29999926;1395789.0;False;Sequencial;300000.0;0.0903948219997801;;Aleatório
808;300000;45;46;29999926;1395789.0;False;Por saltos;573.0;0.00014993100012361538;;Aleatório
809;300000;45;46;29999926;1395789.0;False;Binária;18.0;1.803900022423477e-05;;Aleatório
810;300000;46;46;29999926;17319250.0;True;Sequencial;173185.0;0.07017223200000444;173184.0;Aleatório
811;300000;46;46;29999926;17319250.0;True;Por saltos;649.0;0.0002685849999579659;173184.0;Aleatório
812;300000;46;46;29999926;17319250.0;True;Binária;18.0;1.7069000023184344e-05;173184.0;Aleatório
813;300000;47;46;29999926;6290585.0;True;Sequencial;62799.0;0.03359645000000455;62798.0;Aleatório
814;300000;47;46;29999926;6290585.0;True;Por saltos;555.0;0.0001366320002489374;62798.0;Aleatório
815;300000;47;46;29999926;6290585.0;True;Binária;16.0;1.7047999790520407e-05;62798.0;Aleatório
816;300000;48;46;29999926;18360398.0;True;Sequencial;183533.0;0.06319559300027322;183532.0;Aleatório
817;300000;48;46;29999926;18360398.0;True;Por saltos;623.0;0.0003368330003468145;183532.0;Aleatório
818;300000;48;46;29999926;18360398.0;True;Binária;19.0;3.113000002485933e-05;183532.0;Aleatório
819;300000;49;46;29999926;21731974.0;True;Sequencial;217549.0;0.07053123200012124;217548.0;Aleatório
820;300000;49;46;29999926;21731974.0;True;Por saltos;787.0;0.00048736200005805586;217548.0;Aleatório
821;300000;49;46;29999926;21731974.0;True;Binária;18.0;1.8213000203104457e-05;217548.0;Aleatório
822;300000;50;46;29999926;29786908.0;False;Sequencial;300000.0;0.09045361400012553;;Aleatório
823;300000;50;46;29999926;29786908.0;False;Por saltos;1092.0;0.0004253110000718152;;Aleatório
824;300000;50;46;29999926;29786908.0;False;Binária;18.0;1.8868999632104533e-05;;Aleatório
825;300000;51;46;29999926;10556587.0;True;Sequencial;105563.0;0.04243081599997822;105562.0;Aleatório
826;300000;51;46;29999926;10556587.0;True;Por saltos;731.0;0.00018838999994841288;105562.0;Aleatório
827;300000;51;46;29999926;10556587.0;True;Binária;16.0;1.8233999981021043e-05;105562.0;Aleatório
828;300000;52;46;29999926;16447050.0;True;Sequencial;164508.0;0.057730370000172115;164507.0;Aleatório
829;300000;52;46;29999926;16447050.0;True;Por saltos;708.0;0.00025274000017816434;164507.0;Aleatório
830;300000;52;46;29999926;16447050.0;True;Binária;18.0;1.8582999928185018e-05;164507.0;Aleatório
831;300000;53;46;29999926;9678000.0;True;Sequencial;96665.0;0.039652566999848204;96664.0;Aleatório
832;300000;53;46;29999926;9678000.0;True;Por saltos;569.0;0.00016858000026331865;96664.0;Aleatório
833;300000;53;46;29999926;9678000.0;True;Binária;18.0;1.6092000350909075e-05;96664.0;Aleatório
834;300000;54;46;29999926;11897051.0;False;Sequencial;300000.0;0.09100527300006434;;Aleatório
835;300000;54;46;29999926;11897051.0;False;Por saltos;765.0;0.0002551640000092448;;Aleatório
836;300000;54;46;29999926;11897051.0;False;Binária;18.0;2.0805000076506985e-05;;Aleatório
837;300000;55;46;29999926;2178768.0;False;Sequencial;300000.0;0.08952933899990967;;Aleatório
838;300000;55;46;29999926;2178768.0;False;Por saltos;587.0;0.00013775600018561818;;Aleatório
839;300000;55;46;29999926;2178768.0;False;Binária;18.0;1.9429000076343073e-05;;Aleatório
840;300000;56;46;29999926;960788.0;True;Sequencial;9509.0;0.018022583999936614;9508.0;Aleatório
841;300000;56;46;29999926;960788.0;True;Por saltos;227.0;6.082400022933143e-05;9508.0;Aleatório
842;300000;56;46;29999926;960788.0;True;Binária;18.0;1.2193000202387339e-05;9508.0;Aleatório
843;300000;57;46;29999926;19193088.0;True;Sequencial;191941.0;0.07696553899995706;191940.0;Aleatório
844;300000;57;46;29999926;19193088.0;True;Por saltos;841.0;0.000283032999959687;191940.0;Aleatório
845;300000;57;46;29999926;19193088.0;True;Binária;17.0;1.811300035114982e-05;191940.0;Aleatório
846;300000;58;46;29999926;12374325.0;True;Sequencial;124065.0;0.048240959999930055;124064.0;Aleatório
847;300000;58;46;29999926;12374325.0;True;Por saltos;669.0;0.00021088299990879023;124064.0;Aleatório
848;300000;58;46;29999926;12374325.0;True;Binária;19.0;1.6945999959716573e-05;124064.0;Aleatório
849;300000;59;46;29999926;628449.0;True;Sequencial;6298.0;0.017297018000135722;6297.0;Aleatório
850;300000;59;46;29999926;628449.0;True;Por saltos;292.0;6.353199978548218e-05;6297.0;Aleatório
851;300000;59;46;29999926;628449.0;True;Binária;11.0;9.028000022226479e-06;6297.0;Aleatório
852;300000;60;46;29999926;16465884.0;False;Sequencial;300000.0;0.09585960000003979;;Aleatório
853;300000;60;46;29999926;16465884.0;False;Por saltos;849.0;0.0003040550000150688;;Aleatório
854;300000;60;46;29999926;16465884.0;False;Binária;18.0;2.1535000087169465e-05;;Aleatório
855;300000;61;46;29999926;18101097.0;True;Sequencial;181062.0;0.06219768800019665;181061.0;Aleatório
856;300000;61;46;29999926;18101097.0;True;Por saltos;336.0;0.00024848600014593103;181061.0;Aleatório
857;300000;61;46;29999926;18101097.0;True;Binária;19.0;1.9209000129194465e-05;181061.0;Aleatório
858;300000;62;46;29999926;22097179.0;True;Sequencial;221298.0;0.06977572799996778;221297.0;Aleatório
859;300000;62;46;29999926;22097179.0;True;Por saltos;714.0;0.0003076920002058614;221297.0;Aleatório
860;300000;62;46;29999926;22097179.0;True;Binária;18.0;1.724499998090323e-05;221297.0;Aleatório
861;300000;63;46;29999926;9397323.0;True;Sequencial;93756.0;0.03905004399985046;93755.0;Aleatório
862;300000;63;46;29999926;9397323.0;True;Por saltos;390.0;0.00014875999977448373;93755.0;Aleatório
863;300000;63;46;29999926;9397323.0;True;Binária;17.0;1.8414000351185678e-05;93755.0;Aleatório
864;300000;64;46;29999926;19241783.0;False;Sequencial;300000.0;0.09288652999975966;;Aleatório
865;300000;64;46;29999926;19241783.0;False;Por saltos;899.0;0.0003494389998195402;;Aleatório
866;300000;64;46;29999926;19241783.0;False;Binária;18.0;1.926400000229478e-05;;Aleatório
867;300000;65;46;29999926;20851102.0;False;Sequencial;300000.0;0.09554046199991717;;Aleatório
868;300000;65;46;29999926;20851102.0;False;Por saltos;929.0;0.0003405729999030882;;Aleatório
869;300000;65;46;29999926;20851102.0;False;Binária;19.0;1.8847999854187947e-05;;Aleatório
870;300000;66;46;29999926;20887.0;False;Sequencial;300000.0;0.09036731400010467;;Aleatório
871;300000;66;46;29999926;20887.0;False;Por saltos;548.0;0.00012451500015231431;;Aleatório
872;300000;66;46;29999926;20887.0;False;Binária;19.0;2.4309999844263075e-05;;Aleatório
873;300000;67;46;29999926;3823549.0;False;Sequencial;300000.0;0.10231837099991026;;Aleatório
874;300000;67;46;29999926;3823549.0;False;Por saltos;617.0;0.0001601159997335344;;Aleatório
875;300000;67;46;29999926;3823549.0;False;Binária;19.0;2.1815999843965983e-05;;Aleatório
876;300000;68;46;29999926;10899636.0;True;Sequencial;109006.0;0.04465202900018994;109005.0;Aleatório
877;300000;68;46;29999926;10899636.0;True;Por saltos;352.0;0.0001793030000953877;109005.0;Aleatório
878;300000;68;46;29999926;10899636.0;True;Binária;16.0;2.031800022450625e-05;109005.0;Aleatório
879;300000;69;46;29999926;566692.0;True;Sequencial;5670.0;0.017304557999977987;5669.0;Aleatório
880;300000;69;46;29999926;566692.0;True;Por saltos;210.0;5.440800032374682e-05;5669.0;Aleatório
881;300000;69;46;29999926;566692.0;True;Binária;16.0;2.2722999801771948e-05;5669.0;Aleatório
882;300000;70;46;29999926;27965609.0;False;Sequencial;300000.0;0.0953213169996161;;Aleatório
883;300000;70;46;29999926;27965609.0;False;Por saltos;1059.0;0.00042002800000773277;;Aleatório
884;300000;70;46;29999926;27965609.0;False;Binária;18.0;1.9795999833149835e-05;;Aleatório
885;300000;71;46;29999926;19147766.0;False;Sequencial;300000.0;0.09520984299979318;;Aleatório
886;300000;71;46;29999926;19147766.0;False;Por saltos;898.0;0.00034183299976575654;;Aleatório
887;300000;71;46;29999926;19147766.0;False;Binária;18.0;1.6956999843387166e-05;;Aleatório
888;300000;72;46;29999926;18098851.0;True;Sequencial;181032.0;0.0624562370003332;181031.0;Aleatório
889;300000;72;46;29999926;18098851.0;True;Por saltos;852.0;0.00031957200008037034;181031.0;Aleatório
890;300000;72;46;29999926;18098851.0;True;Binária;17.0;1.6312000298057683e-05;181031.0;Aleatório
891;300000;73;46;29999926;11935271.0;True;Sequencial;119603.0;0.04743373500014059;119602.0;Aleatório
892;300000;73;46;29999926;11935271.0;True;Por saltos;575.0;0.00018533600041337195;119602.0;Aleatório
893;300000;73;46;29999926;11935271.0;True;Binária;19.0;1.8102000012731878e-05;119602.0;Aleatório
